Best Epoch: 32, Val MSE: 5.0734993943080504e+16, Val RMSE: 225244298.3586499

SCENARIO,y,y_pred,Difference,Deviation
3495,1457317783.83,1526810112.0,-69492328.17000008,-4.768508896348344
3507,630346020.96,1107414912.0,-477068891.03999996,-75.68365233962085
3511,2005267491.32,1814088064.0,191179427.31999993,9.533861599389564
3530,1920937092.03,1882163712.0,38773380.02999997,2.0184617284382385
3532,1969274462.29,1992340096.0,-23065633.71000004,-1.1712757237088132
3559,1963743466.93,1876351488.0,87391978.93000007,4.4502747126447995
3564,2024514264.53,2095031808.0,-70517543.47000003,-3.4831833346637837
3565,1910530526.47,1927917952.0,-17387425.52999997,-0.9100836280342468
3626,1642917223.04,1620882688.0,22034535.03999996,1.3411835198384483
3640,2050216417.52,2155502080.0,-105285662.48000002,-5.135343838840026
3646,2144303629.45,2180671744.0,-36368114.54999995,-1.6960338102551333
3653,2120185949.84,2129732224.0,-9546274.160000086,-0.4502564579640053
3656,1680176520.5,1793350528.0,-113174007.5,-6.735840319106519
3668,2186878126.76,2264026368.0,-77148241.23999977,-3.5277796369155614
3712,2112062962.66,2132235904.0,-20172941.339999914,-0.9551297331871897
3719,1807539608.86,1879810304.0,-72270695.1400001,-3.998291090593618
3728,1676609998.35,1719141888.0,-42531889.650000095,-2.536778958246518
3747,1570093723.06,1413888768.0,156204955.05999994,9.948766291197426
3806,2251690573.15,2350119936.0,-98429362.8499999,-4.371353862902319
3826,2171039777.3,2150188288.0,20851489.30000019,0.9604379209455117
3849,2005662499.71,2005734912.0,-72412.28999996185,-0.0036103925765392725
3864,1350873953.64,1513340032.0,-162466078.3599999,-12.026738536354676
3865,2260743357.78,2330977024.0,-70233666.21999979,-3.1066625045386704
3870,2168853467.27,2143055360.0,25798107.26999998,1.1894813393028725
3881,1829692754.91,1380807040.0,448885714.9100001,24.533393035820385
3882,2212092304.22,2032525184.0,179567120.2199998,8.117523842808923
3894,1475414293.05,1569838592.0,-94424298.95000005,-6.399849818101234
3905,2200378389.84,2223424768.0,-23046378.159999847,-1.0473824986835858
3929,2244897723.13,2260763136.0,-15865412.869999886,-0.7067321021591652
3940,1510178263.56,1821886336.0,-311708072.44000006,-20.640481985563675
3966,631607248.6,1568185088.0,-936577839.4,-148.28484655234527
3970,1503426750.82,1536836096.0,-33409345.180000067,-2.2222130317807585
3992,1914875709.72,1895204736.0,19670973.72000003,1.027271567556538
4000,2332206182.29,2430130688.0,-97924505.71000004,-4.198792819160083
4038,2133984871.55,1933191680.0,200793191.54999995,9.409307171149518
4055,2560392968.72,2429951744.0,130441224.71999979,5.09457830550169
4060,1926156035.5,1854267008.0,71889027.5,3.7322535752581816
4072,-1815705044.89,-361629280.0,-1454075764.89,80.0832585106405
4122,2292662942.11,2231084288.0,61578654.11000013,2.6859008787976317
4175,1906406308.85,1971707648.0,-65301339.150000095,-3.425363147764223
4180,1976772712.92,1928038144.0,48734568.92000008,2.465360261272099
4195,-45302821.81,750895232.0,-796198053.81,1757.502120175326
4220,2085744153.42,2058288384.0,27455769.420000076,1.316353656079092
4266,941633762.46,1523949184.0,-582315421.54,-61.840966706494484
4276,1633422232.31,1680438912.0,-47016679.69000006,-2.8784155596748957
4288,1521045614.69,1670389632.0,-149344017.30999994,-9.818510100398095
4289,1798295817.2,1755005952.0,43289865.20000005,2.407271639401556
4314,1723809219.86,1678746496.0,45062723.859999895,2.6141363754661717
4341,1620155454.07,1864827776.0,-244672321.93000007,-15.101780592433746
4352,2013664203.82,2022767616.0,-9103412.180000067,-0.4520819391202633
4375,2194875836.77,2214594560.0,-19718723.23000002,-0.8983981189121968
4385,1660501904.18,1468026368.0,192475536.18000007,11.591407133920127
4429,1629111975.83,1693182208.0,-64070232.17000008,-3.9328316973029174
4516,1821862080.29,1778662400.0,43199680.28999996,2.371182800134
4638,1893841971.36,1653849472.0,239992499.3599999,12.672255815919911
4687,1426964589.89,1512082560.0,-85117970.1099999,-5.964967225750245
4697,1400129242.76,1219326848.0,180802394.76,12.913264664310125
4712,2116676921.8,2217086976.0,-100410054.20000005,-4.743759104937582
4728,1987305680.27,1913939072.0,73366608.26999998,3.6917626210393673
4733,1709721571.25,1853971840.0,-144250268.75,-8.437061985744073
4751,1970550456.39,1979852544.0,-9302087.609999895,-0.4720552868786263
4771,1110628161.58,1400582656.0,-289954494.4200001,-26.10725213445925
4777,1839408803.51,1690387328.0,149021475.51,8.10159629689898
4779,2271742651.65,2165016320.0,106726331.6500001,4.697993919887149
4780,1901998898.02,1931798528.0,-29799629.98000002,-1.5667532726239608
4784,2082737061.55,2157944576.0,-75207514.45000005,-3.6109941978959954
4789,1785942129.1,1836888320.0,-50946190.900000095,-2.8526227177178303
4866,1543951778.52,1562105984.0,-18154205.48000002,-1.1758272332444386
4876,2128023590.75,2201528320.0,-73504729.25,-3.4541313155317988
4882,2110645949.93,2104611968.0,6033981.930000067,0.28588318804488194
4894,2188339548.52,2169915136.0,18424412.51999998,0.8419357285052327
4937,1378860267.85,1835543296.0,-456683028.1500001,-33.12032689592885
4945,-3437550927.55,-3954755584.0,517204656.4499998,-15.04573073535874
4956,2100469490.82,1954643200.0,145826290.81999993,6.94255695963815
4991,1910689865.64,1919572096.0,-8882230.359999895,-0.46487033399450856
5020,1854099684.22,1916486656.0,-62386971.77999997,-3.3648121679199523
5087,2042187469.44,2154388224.0,-112200754.55999994,-5.4941456765850765
5105,1792537945.09,1810857984.0,-18320038.910000086,-1.0220167980366113
5128,1831171052.44,2007565568.0,-176394515.55999994,-9.632880299465068
5148,2117037967.38,2052795392.0,64242575.380000114,3.0345499877598
5150,1517313079.36,1573555712.0,-56242632.640000105,-3.706725619456411
5190,2486372610.27,2373014784.0,113357826.26999998,4.559164857341726
5194,2018172290.31,1992775936.0,25396354.309999943,1.2583838571135546
5264,1041194600.67,1446974464.0,-405779863.33000004,-38.972528581005335
5267,1396026785.01,1351622144.0,44404641.00999999,3.1807871802174565
5278,1773303856.92,1856967424.0,-83663567.07999992,-4.717948745981568
5282,-1584627672.22,-1513879040.0,-70748632.22000003,4.464684888462412
5283,1725822578.25,1775824512.0,-50001933.75,-2.8972812373739147
5294,2189468510.64,2236806912.0,-47338401.36000013,-2.162095555608732
